ID_Cliente,Nome,Idade,Genero,Localizacao,Status_Fidelidade
1653,Ana Almeida,20,Masculino,São Paulo,Inativo
1654,Camila Oliveira,70,Masculino,Belo Horizonte,Ativo
1655,Camila Almeida,65,Masculino,São Paulo,Novo
1656,Lucas Souza,67,Masculino,Belo Horizonte,VIP
1657,Camila Lima,63,Masculino,Rio de Janeiro,Ativo
1658,Ana Almeida,50,Masculino,São Paulo,Inativo
1659,Paulo Silva,45,Feminino,Belo Horizonte,Inativo
1660,Camila Oliveira,42,Feminino,Curitiba,VIP
1661,Juliana Oliveira,40,Feminino,Rio de Janeiro,Inativo
1662,Ana Souza,26,Masculino,São Paulo,Inativo
1663,Pedro Almeida,52,Feminino,Curitiba,Ativo
1664,Camila Silva,66,Masculino,São Paulo,Inativo
1665,Juliana Gomes,45,Masculino,Curitiba,VIP
1666,Juliana Souza,44,Masculino,Curitiba,VIP
1667,Camila Souza,50,Masculino,São Paulo,Novo
1668,João Santos,45,Masculino,Rio de Janeiro,Ativo
1669,Camila Souza,38,Masculino,Belo Horizonte,Novo
1670,Carlos Almeida,33,Feminino,Belo Horizonte,Ativo
1671,Ana Gomes,41,Feminino,Curitiba,Ativo
1672,Camila Costa,32,Feminino,São Paulo,Novo
1673,Francisca Gomes,46,Masculino,Salvador,VIP
1674,Francisca Fernandes,27,Feminino,Rio de Janeiro,Novo
1675,Paulo Gomes,53,Masculino,Rio de Janeiro,Novo
1676,Lucas Souza,19,Masculino,Belo Horizonte,VIP
1677,Paulo Souza,27,Feminino,Salvador,VIP
1678,Lucas Santos,60,Feminino,São Paulo,VIP
1679,João Silva,53,Masculino,Rio de Janeiro,VIP
1680,Carlos Fernandes,35,Masculino,Salvador,Novo
1681,Pedro Fernandes,34,Masculino,Rio de Janeiro,Ativo
1682,Francisca Souza,33,Masculino,Curitiba,Inativo
1683,Pedro Silva,32,Masculino,Rio de Janeiro,Novo
1684,Camila Fernandes,64,Feminino,São Paulo,Ativo
1685,Camila Fernandes,62,Feminino,Salvador,Novo
1686,João Costa,25,Feminino,São Paulo,Inativo
1687,João Silva,29,Feminino,São Paulo,Novo
1688,Pedro Oliveira,58,Masculino,Curitiba,Ativo
1689,Paulo Santos,58,Feminino,São Paulo,Novo
1690,Lucas Gomes,21,Feminino,Curitiba,Inativo
1691,Juliana Souza,18,Masculino,Salvador,Novo
1692,Camila Lima,23,Feminino,Salvador,Novo
1693,Paulo Lima,68,Masculino,Rio de Janeiro,Inativo
1694,Lucas Costa,53,Masculino,São Paulo,Inativo
1695,Juliana Souza,44,Masculino,Salvador,Novo
1696,Maria Gomes,34,Masculino,Rio de Janeiro,Novo
1697,Lucas Santos,23,Masculino,Belo Horizonte,VIP
1698,Camila Costa,62,Masculino,Belo Horizonte,Novo
1699,Juliana Fernandes,59,Masculino,Rio de Janeiro,Novo
1700,Ana Souza,62,Feminino,Belo Horizonte,Inativo
1701,Juliana Gomes,58,Masculino,Curitiba,Novo
1702,Paulo Silva,36,Masculino,Belo Horizonte,Novo
1703,João Santos,27,Feminino,Salvador,VIP
1704,Paulo Souza,47,Feminino,Curitiba,Ativo
1705,Francisca Costa,61,Feminino,Curitiba,VIP
1706,Ana Fernandes,47,Masculino,Rio de Janeiro,Ativo
1707,Carlos Fernandes,54,Feminino,Rio de Janeiro,Inativo
1708,Carlos Oliveira,62,Feminino,Curitiba,Novo
1709,Carlos Lima,45,Masculino,Curitiba,Inativo
1710,João Fernandes,41,Feminino,Rio de Janeiro,VIP
1711,Carlos Costa,31,Feminino,São Paulo,Ativo
1712,Carlos Pereira,62,Masculino,Belo Horizonte,Inativo
1713,Francisca Costa,41,Masculino,Rio de Janeiro,VIP
1714,Pedro Souza,23,Masculino,Curitiba,VIP
1715,Paulo Souza,60,Feminino,São Paulo,Inativo
1716,Juliana Almeida,30,Feminino,São Paulo,Novo
1717,Ana Souza,61,Feminino,Curitiba,Novo
1718,Camila Fernandes,61,Feminino,Salvador,Novo
1719,Paulo Santos,65,Masculino,Belo Horizonte,VIP
1720,Juliana Fernandes,36,Feminino,Belo Horizonte,Novo
1721,Pedro Fernandes,30,Masculino,Belo Horizonte,Novo
1722,Paulo Pereira,43,Masculino,Salvador,VIP
1723,Pedro Gomes,29,Masculino,Salvador,Ativo
1724,Juliana Oliveira,58,Feminino,Curitiba,Ativo
1725,Paulo Pereira,68,Feminino,Curitiba,VIP
1726,João Souza,59,Masculino,Rio de Janeiro,VIP
1727,Ana Costa,54,Feminino,São Paulo,VIP
1728,Pedro Almeida,34,Masculino,São Paulo,Inativo
1729,Pedro Souza,34,Masculino,São Paulo,Ativo
1730,Pedro Almeida,40,Masculino,São Paulo,Ativo
1731,Ana Costa,41,Feminino,Curitiba,VIP
1732,Camila Almeida,51,Masculino,Curitiba,Inativo
1733,Pedro Gomes,58,Feminino,São Paulo,Novo
1734,Pedro Costa,63,Masculino,São Paulo,VIP
1735,Lucas Pereira,57,Feminino,Belo Horizonte,Ativo
1736,Camila Silva,24,Feminino,Salvador,Inativo
1737,Pedro Souza,18,Masculino,São Paulo,Novo
1738,Pedro Souza,28,Masculino,São Paulo,Novo
1739,Ana Lima,68,Feminino,Salvador,Ativo
1740,Pedro Costa,60,Feminino,Belo Horizonte,VIP
1741,Francisca Fernandes,32,Feminino,Rio de Janeiro,Inativo
1742,Ana Silva,26,Masculino,Belo Horizonte,VIP
1743,Paulo Souza,69,Feminino,Belo Horizonte,Inativo
1744,Pedro Silva,48,Masculino,Rio de Janeiro,Inativo
1745,Francisca Costa,22,Feminino,Belo Horizonte,Inativo
1746,Ana Santos,47,Feminino,Rio de Janeiro,Novo
1747,Juliana Souza,52,Feminino,Belo Horizonte,Novo
1748,Ana Gomes,21,Feminino,São Paulo,VIP
1749,Paulo Pereira,59,Masculino,Curitiba,Novo
1750,João Silva,27,Masculino,Salvador,Novo
1751,Juliana Souza,53,Masculino,Salvador,Ativo
1752,Paulo Souza,54,Feminino,Curitiba,Inativo
1753,Juliana Almeida,64,Masculino,Rio de Janeiro,Ativo
1754,Juliana Fernandes,45,Masculino,Curitiba,Inativo
1755,Francisca Oliveira,34,Masculino,Salvador,Novo
1756,Paulo Almeida,59,Masculino,São Paulo,Inativo
1757,Paulo Souza,58,Feminino,Belo Horizonte,Ativo
1758,Lucas Oliveira,38,Feminino,Curitiba,VIP
1759,Ana Lima,66,Masculino,Rio de Janeiro,Novo
1760,João Santos,66,Masculino,São Paulo,Ativo
1761,Pedro Almeida,48,Masculino,Curitiba,VIP
1762,Paulo Lima,19,Masculino,São Paulo,Ativo
1763,Camila Oliveira,51,Masculino,Rio de Janeiro,VIP
1764,Paulo Santos,47,Feminino,Rio de Janeiro,Inativo
1765,Pedro Pereira,62,Feminino,São Paulo,Novo
1766,Lucas Silva,68,Feminino,Curitiba,Novo
1767,Juliana Silva,42,Masculino,Belo Horizonte,Ativo
1768,Maria Oliveira,48,Masculino,Belo Horizonte,Inativo
1769,Camila Almeida,41,Masculino,Rio de Janeiro,Ativo
1770,Juliana Costa,49,Masculino,Belo Horizonte,Novo
1771,Lucas Costa,51,Masculino,Rio de Janeiro,VIP
1772,Francisca Pereira,18,Masculino,Belo Horizonte,Novo
1773,Paulo Almeida,50,Feminino,Belo Horizonte,Inativo
1774,Carlos Gomes,38,Masculino,Curitiba,VIP
1775,Camila Oliveira,60,Masculino,Salvador,VIP
1776,Juliana Oliveira,29,Masculino,Rio de Janeiro,VIP
1777,Juliana Souza,60,Feminino,Belo Horizonte,Ativo
1778,Paulo Oliveira,57,Masculino,Rio de Janeiro,Inativo
1779,Juliana Costa,35,Feminino,Belo Horizonte,Novo
1780,Maria Gomes,26,Feminino,Curitiba,Ativo
1781,Paulo Lima,69,Masculino,Belo Horizonte,Inativo
1782,Camila Oliveira,19,Masculino,Curitiba,Ativo
1783,Camila Costa,63,Feminino,Curitiba,Novo
1784,Lucas Souza,67,Masculino,Curitiba,Novo
1785,João Santos,67,Masculino,Rio de Janeiro,Ativo
1786,Paulo Gomes,66,Masculino,Curitiba,Ativo
1787,Paulo Souza,52,Feminino,São Paulo,Novo
1788,Juliana Souza,48,Feminino,Rio de Janeiro,Novo
1789,Carlos Pereira,52,Feminino,Curitiba,Ativo
1790,Carlos Souza,27,Feminino,Curitiba,VIP
1791,Camila Pereira,41,Feminino,Belo Horizonte,Inativo
1792,Paulo Costa,35,Feminino,Belo Horizonte,Novo
1793,Camila Almeida,35,Masculino,Rio de Janeiro,Ativo
1794,Francisca Silva,25,Feminino,Salvador,Novo
1795,Carlos Souza,27,Feminino,Salvador,VIP
1796,Ana Lima,54,Feminino,Curitiba,Novo
1797,Carlos Gomes,60,Masculino,Belo Horizonte,Ativo
1798,Francisca Pereira,68,Feminino,São Paulo,Inativo
1799,João Costa,59,Masculino,Salvador,VIP
1800,João Fernandes,34,Feminino,Salvador,Inativo
1801,Carlos Oliveira,62,Feminino,Rio de Janeiro,Novo
1802,Ana Almeida,48,Feminino,Belo Horizonte,Ativo
1803,Juliana Santos,48,Feminino,Salvador,Ativo
1804,Lucas Gomes,45,Masculino,Rio de Janeiro,Ativo
1805,Maria Pereira,69,Masculino,Rio de Janeiro,Ativo
1806,Juliana Souza,20,Feminino,Rio de Janeiro,VIP
1807,Juliana Pereira,32,Feminino,Salvador,VIP
1808,Juliana Silva,43,Masculino,Curitiba,Inativo
1809,Juliana Pereira,56,Masculino,São Paulo,Inativo
1810,Ana Souza,62,Masculino,Rio de Janeiro,Novo
1811,Juliana Silva,22,Masculino,São Paulo,Ativo
1812,Camila Fernandes,34,Feminino,Curitiba,VIP
1813,Paulo Santos,56,Masculino,São Paulo,VIP
1814,Carlos Santos,55,Feminino,Curitiba,Novo
1815,João Souza,45,Masculino,Curitiba,Ativo
1816,João Souza,44,Masculino,Belo Horizonte,Ativo
1817,Maria Oliveira,45,Masculino,Belo Horizonte,Novo
1818,Francisca Pereira,21,Feminino,São Paulo,Ativo
1819,Paulo Almeida,26,Feminino,São Paulo,Inativo
1820,Ana Oliveira,58,Masculino,Salvador,Novo
1821,Camila Santos,54,Masculino,Belo Horizonte,Novo
1822,Carlos Oliveira,70,Feminino,Salvador,Novo
1823,Maria Gomes,34,Masculino,Belo Horizonte,Ativo
1824,Camila Lima,70,Feminino,Salvador,Inativo
1825,Lucas Gomes,43,Feminino,Rio de Janeiro,VIP
1826,Carlos Lima,48,Masculino,Curitiba,VIP
1827,Pedro Fernandes,58,Feminino,Salvador,VIP
1828,Pedro Souza,18,Masculino,Salvador,VIP
1829,Juliana Fernandes,20,Masculino,Salvador,VIP
1830,Ana Silva,63,Masculino,Curitiba,VIP
1831,Paulo Santos,57,Feminino,Curitiba,VIP
1832,Paulo Silva,52,Feminino,Salvador,Inativo
1833,Paulo Souza,47,Masculino,Salvador,VIP
1834,Pedro Oliveira,34,Feminino,Curitiba,Inativo
1835,Ana Oliveira,46,Feminino,São Paulo,VIP
1836,Camila Almeida,45,Feminino,São Paulo,Inativo
1837,Carlos Souza,40,Masculino,São Paulo,Novo
1838,Francisca Lima,30,Masculino,Salvador,Novo
1839,Paulo Lima,23,Feminino,Belo Horizonte,Novo
1840,Carlos Lima,22,Feminino,Rio de Janeiro,Ativo
1841,Maria Costa,61,Feminino,São Paulo,Ativo
1842,João Silva,18,Feminino,São Paulo,VIP
1843,Paulo Silva,67,Feminino,Salvador,VIP
1844,Francisca Lima,55,Masculino,Curitiba,Ativo
1845,Camila Oliveira,22,Masculino,Rio de Janeiro,Ativo
1846,Ana Santos,65,Feminino,Belo Horizonte,Novo
1847,Camila Costa,36,Feminino,Belo Horizonte,Ativo
1848,Maria Gomes,41,Feminino,Belo Horizonte,Novo
1849,Paulo Oliveira,59,Feminino,Belo Horizonte,Novo
1850,Carlos Almeida,50,Feminino,Salvador,Inativo
1851,Pedro Gomes,32,Masculino,Curitiba,VIP
1852,Francisca Souza,56,Feminino,Rio de Janeiro,Novo
1853,Camila Oliveira,32,Masculino,Curitiba,Novo
1854,Francisca Santos,53,Feminino,Rio de Janeiro,VIP
1855,Francisca Lima,21,Feminino,Salvador,Ativo
1856,João Souza,30,Feminino,Salvador,VIP
1857,Lucas Almeida,62,Masculino,Curitiba,Novo
1858,Paulo Gomes,64,Masculino,São Paulo,Novo
1859,Ana Almeida,50,Feminino,Belo Horizonte,VIP
1860,Ana Almeida,67,Feminino,São Paulo,Ativo
1861,Pedro Costa,49,Feminino,Rio de Janeiro,Novo
1862,Juliana Souza,35,Feminino,São Paulo,Ativo
1863,Maria Lima,42,Masculino,Belo Horizonte,Inativo
1864,Paulo Oliveira,29,Masculino,Belo Horizonte,VIP
1865,Juliana Gomes,67,Feminino,Rio de Janeiro,Novo
1866,Carlos Fernandes,57,Feminino,São Paulo,VIP
1867,Pedro Souza,69,Feminino,Belo Horizonte,Novo
1868,Carlos Silva,21,Masculino,Belo Horizonte,Ativo
1869,Paulo Oliveira,52,Feminino,Curitiba,VIP
1870,Ana Fernandes,35,Feminino,Rio de Janeiro,Novo
1871,Francisca Pereira,37,Feminino,Belo Horizonte,VIP
1872,Camila Santos,24,Feminino,Belo Horizonte,Novo
1873,Ana Gomes,52,Masculino,Salvador,Novo
1874,Carlos Fernandes,39,Feminino,Salvador,Ativo
1875,Pedro Silva,62,Masculino,São Paulo,Novo
1876,Francisca Almeida,27,Feminino,Rio de Janeiro,VIP
1877,Paulo Costa,64,Feminino,Rio de Janeiro,Inativo
1878,Carlos Silva,38,Masculino,Belo Horizonte,Ativo
1879,Lucas Pereira,65,Feminino,Rio de Janeiro,Inativo
1880,Carlos Costa,39,Feminino,Rio de Janeiro,Inativo
1881,Lucas Santos,34,Masculino,Salvador,Ativo
1882,Paulo Souza,60,Masculino,Belo Horizonte,Inativo
1883,Camila Souza,38,Masculino,Belo Horizonte,Ativo
1884,Camila Costa,49,Feminino,Salvador,VIP
1885,Pedro Fernandes,68,Feminino,São Paulo,Novo
1886,Lucas Oliveira,62,Feminino,São Paulo,Ativo
1887,Juliana Gomes,42,Masculino,Rio de Janeiro,Inativo
1888,Camila Costa,47,Masculino,Belo Horizonte,Novo
1889,Juliana Almeida,29,Masculino,Salvador,Ativo
1890,João Gomes,66,Feminino,Belo Horizonte,Inativo
1891,Maria Souza,48,Feminino,Belo Horizonte,Inativo
1892,Maria Almeida,25,Masculino,Rio de Janeiro,Inativo
1893,Pedro Fernandes,56,Feminino,São Paulo,Novo
1894,Lucas Gomes,42,Feminino,Curitiba,VIP
1895,Juliana Lima,40,Feminino,Belo Horizonte,Inativo
1896,Pedro Pereira,55,Masculino,Belo Horizonte,Inativo
1897,Juliana Almeida,45,Feminino,Curitiba,Ativo
1898,Francisca Lima,65,Masculino,São Paulo,VIP
1899,Lucas Silva,23,Feminino,São Paulo,Novo
1900,Lucas Lima,25,Masculino,Rio de Janeiro,Inativo
1901,Paulo Santos,52,Feminino,São Paulo,VIP
1902,João Souza,18,Masculino,Salvador,Novo
1903,Pedro Santos,56,Masculino,Curitiba,Ativo
1904,Juliana Lima,55,Feminino,Rio de Janeiro,Inativo
1905,Ana Oliveira,51,Masculino,Rio de Janeiro,Ativo
1906,João Pereira,48,Feminino,Curitiba,Ativo
1907,Camila Oliveira,25,Feminino,Salvador,Novo
1908,Camila Lima,58,Feminino,Rio de Janeiro,Ativo
1909,Camila Oliveira,37,Feminino,Salvador,Ativo
1910,Francisca Costa,31,Masculino,Belo Horizonte,VIP
1911,Lucas Silva,23,Masculino,Belo Horizonte,Ativo
1912,Pedro Oliveira,37,Feminino,São Paulo,Inativo
1913,Maria Souza,21,Masculino,Curitiba,Inativo
1914,João Santos,29,Masculino,Curitiba,Ativo
1915,Ana Lima,50,Masculino,Belo Horizonte,Ativo
1916,Ana Oliveira,53,Feminino,Belo Horizonte,Ativo
1917,Maria Gomes,53,Feminino,Salvador,Inativo
1918,Francisca Fernandes,21,Feminino,Belo Horizonte,VIP
1919,Pedro Santos,53,Masculino,Rio de Janeiro,VIP
1920,Ana Lima,69,Feminino,Rio de Janeiro,Inativo
1921,Francisca Souza,20,Feminino,Salvador,VIP
1922,Pedro Gomes,26,Feminino,Rio de Janeiro,Ativo
1923,Camila Silva,59,Masculino,São Paulo,VIP
1924,Lucas Pereira,52,Masculino,São Paulo,VIP
1925,Pedro Fernandes,19,Feminino,São Paulo,Ativo
1926,Pedro Gomes,20,Masculino,Rio de Janeiro,Novo
1927,Ana Fernandes,47,Masculino,São Paulo,Inativo
1928,Francisca Fernandes,37,Feminino,Rio de Janeiro,Novo
1929,Lucas Fernandes,30,Feminino,Curitiba,Ativo
1930,Lucas Oliveira,68,Feminino,Belo Horizonte,Ativo
1931,Ana Lima,25,Feminino,Salvador,Ativo
1932,Juliana Lima,59,Masculino,Rio de Janeiro,Novo
1933,Francisca Santos,66,Masculino,Curitiba,VIP
1934,Paulo Santos,64,Feminino,Belo Horizonte,Novo
1935,João Pereira,69,Feminino,Salvador,Ativo
1936,Paulo Pereira,55,Feminino,Salvador,Novo
1937,João Silva,30,Feminino,São Paulo,VIP
1938,Carlos Souza,50,Feminino,Rio de Janeiro,Ativo
1939,Maria Oliveira,23,Feminino,Belo Horizonte,Novo
1940,Ana Almeida,32,Feminino,Salvador,Inativo
1941,Carlos Oliveira,61,Masculino,Curitiba,VIP
1942,Ana Silva,69,Feminino,Salvador,Novo
1943,Lucas Lima,40,Feminino,São Paulo,VIP
1944,Lucas Fernandes,25,Masculino,Belo Horizonte,Ativo
1945,João Pereira,56,Masculino,São Paulo,Inativo
1946,Ana Gomes,63,Masculino,Salvador,Inativo
1947,Lucas Almeida,18,Feminino,Salvador,Novo
1948,Paulo Souza,18,Feminino,Belo Horizonte,Ativo
1949,Francisca Oliveira,56,Feminino,Curitiba,Inativo
1950,Francisca Silva,51,Feminino,Salvador,Novo
1951,Ana Oliveira,70,Feminino,São Paulo,VIP
1952,Pedro Oliveira,18,Feminino,São Paulo,Ativo
1953,Francisca Almeida,50,Feminino,Curitiba,Inativo
1954,Maria Gomes,54,Masculino,Rio de Janeiro,Novo
1955,Maria Pereira,28,Masculino,Belo Horizonte,VIP
1956,Juliana Pereira,57,Feminino,Salvador,Novo
1957,Juliana Silva,24,Feminino,Curitiba,Ativo
1958,Lucas Pereira,43,Feminino,Rio de Janeiro,Inativo
1959,Carlos Almeida,44,Masculino,Salvador,Novo
1960,Camila Almeida,34,Feminino,Curitiba,VIP
1961,João Pereira,61,Feminino,Curitiba,Novo
1962,Paulo Silva,20,Feminino,São Paulo,Ativo
1963,João Fernandes,27,Masculino,São Paulo,Ativo
1964,Lucas Almeida,70,Masculino,São Paulo,Inativo
1965,Ana Silva,47,Masculino,Belo Horizonte,Inativo
1966,João Lima,28,Masculino,Curitiba,Ativo
1967,Maria Santos,26,Feminino,Belo Horizonte,Novo
1968,Carlos Almeida,25,Masculino,Salvador,VIP
1969,Juliana Silva,46,Feminino,Belo Horizonte,Ativo
1970,Carlos Santos,64,Masculino,Curitiba,Novo
1971,João Santos,24,Masculino,Rio de Janeiro,VIP
1972,Juliana Almeida,39,Feminino,Rio de Janeiro,VIP
1973,Lucas Costa,57,Feminino,Curitiba,VIP
1974,Camila Gomes,58,Feminino,Curitiba,Novo
1975,Lucas Souza,51,Feminino,São Paulo,Inativo
1976,Paulo Silva,46,Feminino,Salvador,Inativo
1977,Paulo Gomes,24,Masculino,Curitiba,VIP
1978,Paulo Fernandes,19,Masculino,Belo Horizonte,Novo
1979,Lucas Costa,68,Feminino,São Paulo,Ativo
1980,João Silva,45,Feminino,São Paulo,Ativo
1981,Pedro Costa,22,Masculino,São Paulo,Inativo
1982,Juliana Gomes,55,Feminino,Salvador,Ativo
1983,Ana Oliveira,44,Masculino,Rio de Janeiro,Novo
1984,Francisca Pereira,26,Masculino,Salvador,Ativo
1985,João Gomes,53,Feminino,São Paulo,Ativo
1986,Camila Pereira,49,Feminino,São Paulo,VIP
1987,Paulo Souza,69,Feminino,São Paulo,VIP
1988,Camila Oliveira,45,Feminino,Rio de Janeiro,VIP
1989,Ana Lima,36,Feminino,Curitiba,Inativo
1990,Camila Fernandes,24,Feminino,Belo Horizonte,Inativo
1991,Maria Oliveira,18,Masculino,Rio de Janeiro,Ativo
1992,Paulo Costa,55,Feminino,São Paulo,Novo
1993,João Fernandes,54,Feminino,Belo Horizonte,Ativo
1994,Carlos Lima,33,Masculino,São Paulo,Inativo
1995,Carlos Oliveira,53,Feminino,Belo Horizonte,Novo
1996,Juliana Lima,22,Feminino,Salvador,VIP
1997,Pedro Silva,46,Feminino,Salvador,VIP
1998,Camila Souza,62,Feminino,Curitiba,Inativo
1999,Lucas Oliveira,48,Feminino,Belo Horizonte,Novo
2000,João Costa,53,Feminino,São Paulo,VIP
2001,Carlos Fernandes,70,Masculino,Curitiba,VIP
2002,Maria Souza,20,Feminino,São Paulo,Ativo
2003,Juliana Pereira,70,Masculino,Curitiba,Novo
2004,Carlos Almeida,65,Feminino,São Paulo,Ativo
2005,Pedro Lima,67,Feminino,Salvador,Novo
2006,João Souza,35,Feminino,Curitiba,Novo
2007,Carlos Santos,64,Feminino,São Paulo,Ativo
2008,Lucas Gomes,60,Masculino,Rio de Janeiro,Novo
2009,Juliana Fernandes,24,Masculino,Belo Horizonte,VIP
2010,Pedro Souza,32,Feminino,São Paulo,Inativo
2011,Ana Gomes,70,Feminino,Rio de Janeiro,Novo
2012,Pedro Gomes,44,Feminino,São Paulo,Novo
2013,Paulo Gomes,42,Masculino,Belo Horizonte,Inativo
2014,Maria Oliveira,50,Masculino,Belo Horizonte,Ativo
2015,Maria Gomes,70,Feminino,Curitiba,Inativo
2016,Maria Santos,61,Feminino,São Paulo,Inativo
2017,Ana Santos,70,Masculino,São Paulo,Ativo
2018,Camila Costa,35,Masculino,Rio de Janeiro,Inativo
2019,Ana Fernandes,31,Feminino,Belo Horizonte,Ativo
2020,João Souza,19,Feminino,Salvador,VIP
2021,João Gomes,36,Feminino,Belo Horizonte,Ativo
2022,Ana Pereira,30,Masculino,Belo Horizonte,Ativo
2023,Pedro Pereira,48,Feminino,Belo Horizonte,Novo
2024,Francisca Fernandes,60,Feminino,Curitiba,VIP
2025,Ana Souza,24,Masculino,Rio de Janeiro,VIP
2026,Paulo Fernandes,68,Masculino,Belo Horizonte,Ativo
2027,Carlos Silva,70,Feminino,Rio de Janeiro,Novo
2028,Camila Silva,26,Feminino,Belo Horizonte,Ativo
2029,Lucas Gomes,66,Masculino,São Paulo,Novo
2030,Francisca Costa,42,Feminino,São Paulo,Ativo
2031,Ana Santos,55,Masculino,São Paulo,Novo
2032,Ana Gomes,28,Feminino,São Paulo,Inativo
2033,Pedro Lima,45,Feminino,Rio de Janeiro,Ativo
2034,Lucas Silva,62,Masculino,São Paulo,Novo
2035,Lucas Fernandes,70,Masculino,Salvador,Novo
2036,Francisca Gomes,65,Masculino,Belo Horizonte,Ativo
2037,João Pereira,49,Masculino,Belo Horizonte,Novo
2038,Maria Costa,40,Masculino,Rio de Janeiro,VIP
2039,Juliana Pereira,49,Feminino,Curitiba,Novo
2040,Francisca Costa,35,Feminino,Rio de Janeiro,Ativo
2041,Pedro Santos,47,Feminino,Rio de Janeiro,Ativo
2042,Paulo Santos,48,Masculino,São Paulo,Ativo
2043,João Souza,30,Masculino,São Paulo,Novo
2044,Paulo Almeida,37,Masculino,Salvador,VIP
2045,Carlos Almeida,18,Masculino,Curitiba,VIP
2046,Maria Gomes,67,Feminino,Salvador,VIP
2047,Pedro Gomes,67,Masculino,Salvador,Ativo
2048,Paulo Almeida,36,Masculino,Rio de Janeiro,Ativo
2049,Juliana Santos,37,Feminino,São Paulo,Inativo
2050,Lucas Souza,24,Feminino,Rio de Janeiro,Novo
2051,Maria Pereira,69,Masculino,Curitiba,Inativo
2052,Paulo Santos,46,Feminino,Salvador,Inativo
2053,João Oliveira,24,Feminino,Curitiba,Inativo
2054,Maria Silva,68,Masculino,Belo Horizonte,Inativo
2055,Carlos Lima,33,Feminino,Belo Horizonte,Inativo
2056,Maria Souza,61,Masculino,Rio de Janeiro,Ativo
2057,Francisca Santos,60,Masculino,Curitiba,VIP
2058,Pedro Almeida,26,Masculino,São Paulo,Novo
2059,Juliana Fernandes,36,Masculino,Belo Horizonte,Inativo
2060,Pedro Almeida,36,Masculino,Belo Horizonte,VIP
2061,Juliana Silva,20,Masculino,São Paulo,Inativo
2062,Camila Lima,25,Feminino,Curitiba,Novo
2063,João Oliveira,27,Feminino,Belo Horizonte,Novo
2064,Juliana Lima,29,Masculino,Belo Horizonte,Inativo
2065,João Pereira,63,Masculino,Belo Horizonte,Inativo
2066,Francisca Costa,29,Feminino,Rio de Janeiro,VIP
2067,Ana Pereira,29,Masculino,São Paulo,Inativo
2068,Maria Souza,47,Feminino,Salvador,Novo
2069,Paulo Lima,24,Feminino,Salvador,VIP
2070,Francisca Fernandes,41,Masculino,Salvador,Ativo
2071,Ana Silva,28,Masculino,Curitiba,Ativo
2072,Carlos Santos,56,Feminino,Belo Horizonte,Inativo
2073,Ana Lima,64,Masculino,Salvador,VIP
2074,João Fernandes,51,Feminino,São Paulo,Ativo
2075,Francisca Costa,33,Feminino,Belo Horizonte,VIP
2076,Pedro Costa,59,Feminino,Rio de Janeiro,Novo
2077,Camila Gomes,45,Masculino,Salvador,Ativo
2078,Maria Fernandes,64,Masculino,Curitiba,VIP
2079,Juliana Fernandes,33,Feminino,Belo Horizonte,Inativo
2080,Carlos Santos,41,Masculino,São Paulo,Novo
2081,Carlos Oliveira,33,Masculino,Rio de Janeiro,Ativo
2082,Francisca Fernandes,50,Masculino,Rio de Janeiro,Inativo
2083,Maria Almeida,44,Feminino,São Paulo,VIP
2084,Francisca Fernandes,41,Feminino,Salvador,Inativo
2085,João Santos,24,Feminino,Curitiba,Inativo
2086,Paulo Souza,54,Masculino,Rio de Janeiro,Novo
2087,Lucas Costa,61,Masculino,São Paulo,VIP
2088,Carlos Souza,25,Feminino,Curitiba,VIP
2089,Pedro Souza,29,Feminino,São Paulo,Novo
2090,Pedro Souza,64,Feminino,Rio de Janeiro,VIP
2091,João Santos,52,Masculino,Salvador,Novo
2092,Carlos Gomes,54,Masculino,Salvador,Ativo
2093,Francisca Oliveira,63,Feminino,Belo Horizonte,Inativo
2094,João Almeida,66,Masculino,São Paulo,VIP
2095,Carlos Lima,20,Masculino,Curitiba,Inativo
2096,Paulo Santos,58,Feminino,Curitiba,Inativo
2097,Paulo Fernandes,38,Feminino,São Paulo,Inativo
2098,Francisca Almeida,26,Feminino,Belo Horizonte,VIP
2099,Camila Almeida,18,Feminino,Curitiba,VIP
2100,Pedro Silva,23,Feminino,Belo Horizonte,Inativo
2101,Juliana Santos,51,Feminino,Belo Horizonte,Novo
2102,Camila Gomes,43,Feminino,Belo Horizonte,Ativo
2103,João Lima,48,Feminino,São Paulo,VIP
2104,Paulo Pereira,67,Masculino,Rio de Janeiro,VIP
2105,Carlos Gomes,40,Feminino,Belo Horizonte,Ativo
2106,Carlos Souza,67,Feminino,São Paulo,Inativo
2107,Juliana Santos,50,Feminino,Curitiba,Inativo
2108,Maria Pereira,25,Feminino,Belo Horizonte,Inativo
2109,Carlos Santos,60,Masculino,Curitiba,VIP
